,id,name,latitude,longitude,leisure,shop,tourism,railway,amenity,rating,reviews,price,url,price_cat
25521,338545385,Hermes,51.5109774,-0.1433535,,clothes,,,,,,,,
25522,338545395,Longchamp,51.5115948,-0.1433882,,clothes,,,,,,,,
25523,338545429,Ermenegildo Zegna,51.5119627,-0.143742,,clothes,,,,,,,,
25524,338666327,Broomhill Common,51.3807035,0.0976951,park,,,,,,,,,
25525,338696807,Brioni,51.5109305,-0.1443678,,clothes,,,,,,,,
25526,338696808,Elie Saab,51.5105219,-0.1452641,,clothes,,,,,,,,
25527,338696812,Coach and Horses,51.5108085,-0.1437708,,,,,bar,,,,,
25528,338696841,Isabel Marant,51.51076,-0.1446186,,clothes,,,,,,,,
25529,338696843,Kenzo,51.5108777,-0.1444816,,clothes,,,,,,,,
25530,338696845,Maison Margiela,51.510346,-0.1454941,,clothes,,,,,,,,
25531,338696848,Paul & Joe,51.5107162,-0.1448015,,clothes,,,,,,,,
25532,338696852,Moreau Paris,51.5103082,-0.1455767,,clothes,,,,,,,,
25533,338696856,Miu Miu,51.5112072,-0.1436034,,clothes,,,,,,,,
25534,338696859,Zimmermann,51.5104664,-0.145324,,clothes,,,,,,,,
25535,338696866,Stella McCartney,51.510833,-0.1445588,,clothes,,,,,,,,
25536,338696869,Temperley,51.5106732,-0.1448943,,clothes,,,,,,,,
25537,338704508,Kiton,51.510587,-0.1422802,,clothes,,,,,,,,
25538,338704509,Louis Vuitton,51.5109114,-0.1425975,,clothes,,,,,,,,
25539,338709479,,51.5096109,-0.1421631,,,,,restaurant,,,,,
25540,338709482,Amanda Wakeley,51.5094511,-0.1420046,,clothes,,,,,,,,
25541,338709483,Indian Accent,51.5093127,-0.1418752,,,,,restaurant,4.4,389.0,€€€€,http://maps.google.com/?q=Indian Accent+16 Albemarle Street London ,4.0
25542,338709487,Paul Smith,51.5088758,-0.1414761,,clothes,,,,,,,,
25543,338711395,Prada,51.5091201,-0.140675,,clothes,,,,,,,,
25544,338799778,Ottolenghi,51.5181757,-0.0772357,,,,,restaurant,4.5,2450.0,€€€,http://maps.google.com/?q=Ottolenghi+50 Artillery Lane London E1 7LS,3.0
25545,338936606,Manna Dew,51.4705464,-0.1719212,,,,,cafe,,,,,
25546,338940678,The Bedford Tavern,51.3787953,-0.0950737,,,,,bar,,,,,
25547,339202679,The Grafton,51.5467895,-0.1444764,,,,,bar,,,,,
25548,339465008,The Candlemaker,51.4705723,-0.1725367,,,,,bar,,,,,
25549,339465010,Bariloche,51.4708079,-0.1725548,,,,,restaurant,,,,,
25550,339465011,,51.4709106,-0.1727513,,,,,cafe,,,,,
25551,339608792,Babbo,51.5086716,-0.1417822,,,,,restaurant,,,,,
25552,339608800,Pret A Manger,51.5086333,-0.1417315,,,,,fast_food,,,,,
25553,339608801,Isabel,51.5096391,-0.1427944,,,,,restaurant,4.2,672.0,€€€€,http://maps.google.com/?q=Isabel+26 Albemarle Street  ,4.0
25554,339627254,Baku Bistro,51.5085677,-0.1442285,,,,,restaurant,3.7,117.0,,http://maps.google.com/?q=Baku Bistro+22-24 Lansdowne Row  ,
25555,339627256,Bocconcino,51.5088141,-0.1437189,,,,,restaurant,4.0,1010.0,€€€,http://maps.google.com/?q=Bocconcino+19 Berkeley Street London W1J 8ED,3.0
25556,339627263,Enoteca Da Luca,51.5083532,-0.144754,,,,,restaurant,4.4,108.0,,http://maps.google.com/?q=Enoteca Da Luca+11-12 Lansdowne Row  ,
25557,339627267,La Strada,51.5086203,-0.1444778,,,,,restaurant,3.2,58.0,,http://maps.google.com/?q=La Strada+4-5 Lansdowne Row  ,
25558,339627270,LebanEats,51.5083678,-0.1444425,,,,,restaurant,3.8,135.0,,http://maps.google.com/?q=LebanEats+18 Lansdowne Row  ,
25559,339627281,Starbucks,51.50881,-0.1442644,,,,,cafe,,,,,
25560,339627283,Subway,51.5084102,-0.1443938,,,,,fast_food,,,,,
25561,339638277,Butlers Restaurant,51.5077485,-0.1470133,,,,,restaurant,,,,,
25562,339708839,Orange Tree,51.6290513,-0.0958486,,,,,bar,,,,,
25563,340069323,Rose Garden,51.4530191,-0.1944613,,,attraction,,,,,,,
25564,340129385,Clifford Bikes,51.5382355,-0.056716,,,,,,,,,,
25565,340180684,The Queen's Arms,51.4925929,-0.1391746,,,,,bar,,,,,
25566,340247717,The Salisbury Arms,51.6329832,-0.1029707,,,,,bar,,,,,
25567,340292095,Mazar,51.4751448,-0.1747982,,,,,restaurant,4.0,212.0,€€,http://maps.google.com/?q=Mazar+11-12 Battersea Square  SW11 3RA,2.0
25568,340292097,Vinos y Licores,51.4750487,-0.1747265,,,,,bar,,,,,
25569,340292196,Queenswood,51.4749966,-0.1746701,,,,,restaurant,4.3,171.0,€€,http://maps.google.com/?q=Queenswood+15 Battersea Square  SW11 3RA,2.0
25570,340292197,London House,51.4751793,-0.175248,,,,,restaurant,4.0,575.0,€€,http://maps.google.com/?q=London House+7-9 Battersea Square London Borough of Wandsworth SW11 3RA,2.0
25571,340292515,Le Quecum Bar,51.4740178,-0.1739296,,,,,bar,,,,,
25572,340395024,The Woodman,51.4735246,-0.1738275,,,,,bar,,,,,
25573,340427500,Benugo,51.5069495,-0.1471507,,,,,cafe,,,,,
25574,340427515,Murano,51.5071266,-0.1472683,,,,,restaurant,4.6,592.0,€€€€,http://maps.google.com/?q=Murano+20 Queen Street  ,4.0
25575,340427516,St Charles,51.5067105,-0.1469382,,clothes,,,,,,,,
25576,340427517,Tamarind,51.5070555,-0.1472447,,,,,restaurant,4.3,875.0,€€€€,http://maps.google.com/?q=Tamarind+22 Queen Street  ,4.0
25577,341127463,Sushi Cafe,51.4714386,-0.1678157,,,,,cafe,,,,,
25578,341313805,Mamounia,51.5065608,-0.147993,,,,,restaurant,3.5,687.0,€€€,http://maps.google.com/?q=Mamounia+37a Curzon Street London W1J 7TX,3.0
25579,341418912,Hot Take,51.4715166,-0.1674395,,,,,restaurant,2.6,120.0,,http://maps.google.com/?q=Hot Take+545 Battersea Park Road  SW11 3BL,
25580,341418932,La Isla Bonita,51.4718293,-0.1662964,,,,,bar,,,,,
25581,341418933,Battersea Tandoori,51.4718152,-0.1661689,,,,,restaurant,4.1,58.0,€,http://maps.google.com/?q=Battersea Tandoori+515 Battersea Park Road  SW11 3BN,1.0
25582,341419642,The Latchmere,51.4720217,-0.1654401,,,,,bar,,,,,
25583,341419648,Themis Fish & Kebabs,51.4719482,-0.1656357,,,,,fast_food,,,,,
25584,341419654,L'Antipasto,51.4719212,-0.1658734,,,,,restaurant,4.4,387.0,€€,http://maps.google.com/?q=L'Antipasto+511 Battersea Park Road  ,2.0
25585,341731248,Kathmandu,51.4568387,-0.1988272,,,,,restaurant,4.3,131.0,€€,http://maps.google.com/?q=Kathmandu+5 West Hill London SW18 1RB,2.0
25586,341731251,Pizza Gogo,51.456796,-0.1990446,,,,,fast_food,,,,,
25587,342206344,Harry's Bar,51.5092857,-0.1513886,,,,,restaurant,4.8,109.0,€€€€,http://maps.google.com/?q=Harry's Bar+26 South Audley Street London ,4.0
25588,342206350,The Audley,51.5097236,-0.1515716,,,,,bar,,,,,
25589,342315213,Marni,51.5095448,-0.1509089,,clothes,,,,,,,,
25590,342315214,Linda Farrow Gallery,51.5095135,-0.1512239,,clothes,,,,,,,,
25591,342315216,Pringle of Scotland,51.5095206,-0.15104,,clothes,,,,,,,,
25592,342315220,The Mount Street Deli,51.5096215,-0.1504883,,,,,restaurant,,,,,
25593,342364997,Broxbourne Gardens,51.3788272,0.093843,park,,,,,,,,,
25594,342406611,Valextra,51.5101619,-0.147804,,clothes,,,,,,,,
25595,342406613,Carolina Herrera,51.5100494,-0.1484545,,clothes,,,,,,,,
25596,342406615,Christopher Kane,51.5103788,-0.148278,,clothes,,,,,,,,
25597,342406616,Delfino,51.5100597,-0.148352,,,,,restaurant,4.4,803.0,€€,http://maps.google.com/?q=Delfino+121a Mount Street  ,2.0
25598,342406622,Jenny Packham,51.5103362,-0.1487919,,clothes,,,,,,,,
25599,342406625,Lanvin,51.5101461,-0.1478972,,clothes,,,,,,,,
25600,342406629,Oscar de la Renta,51.5102226,-0.147627,,clothes,,,,,,,,
25601,342406630,Roksanda,51.5103314,-0.1485053,,clothes,,,,,,,,
25602,342406638,Jamavar,51.5103532,-0.1483991,,,,,restaurant,4.3,1306.0,€€€,http://maps.google.com/?q=Jamavar+8 Mount Street  ,3.0
25603,342715779,Grosvenor's Cafe,51.5124953,-0.1534587,,,,,cafe,,,,,
25604,342715784,Nac,51.5124357,-0.1534298,,,,,restaurant,4.1,1576.0,€€€,http://maps.google.com/?q=Nac+41 North Audley Street London ,3.0
25605,342715789,Roka,51.5127892,-0.1536021,,,,,restaurant,4.4,1404.0,€€€€,http://maps.google.com/?q=Roka+30 North Audley Street London ,4.0
25606,342715792,& Other Stories,51.5138608,-0.1526935,,clothes,,,,,,,,
25607,342745878,Le Pain Quotidien,51.5133137,-0.1532921,,,,,cafe,,,,,
25608,342745880,The Mayfair Chippy,51.5131629,-0.1532673,,,,,fast_food,,,,,
25609,343271796,Crane Park,51.4418946,-0.365833,park,,,,,,,,,
25610,343310476,Vietnam Supermarket,51.5406787,-0.0555481,,,,,,,,,,
25611,343310477,New City Kebab House,51.5395588,-0.0564754,,,,,fast_food,,,,,
25612,343487553,Star Cafe,51.5330803,-0.2052887,,,,,cafe,,,,,
25613,343845516,Bonnington Gardens,51.4842838,-0.1202311,park,,,,,,,,,
25614,343914450,The Cocoanut,51.4068436,-0.2984541,,,,,bar,,,,,
25615,344137349,Bizzaro,51.5149119,-0.1771824,,,,,restaurant,4.4,3234.0,€€,http://maps.google.com/?q=Bizzaro+18-22 Craven Road London W2 3BP,2.0
25616,344137356,Flavors Of India,51.5140805,-0.1785823,,,,,restaurant,3.8,582.0,€€,http://maps.google.com/?q=Flavors Of India+46 Gloucester Terrace  ,2.0
25617,344153535,Frankie & Benny's,51.5161364,-0.1749609,,,,,restaurant,,,,,
25618,344367973,All Bar One,51.5165399,-0.1427719,,,,,bar,,,,,
25619,344370492,Caffè Nero,51.5159564,-0.1425026,,,,,cafe,,,,,
25620,344370493,Joe & The Juice,51.5161444,-0.1426322,,,,,cafe,,,,,
25621,344376764,Little Portland Cafe,51.5169341,-0.1419676,,,,,cafe,,,,,
25622,344619619,Castlehaven Community Park,51.543033,-0.145083,park,,,,,,,,,
25623,344910620,Mozza,51.517774,-0.1426782,,,,,restaurant,4.5,238.0,,http://maps.google.com/?q=Mozza+4-5 Langham Place London W1B 3DG,
25624,345032722,Dresscode 24 Boutique,51.5436358,0.2078697,,,,,,,,,,
25625,345140314,Joe & The Juice,51.5190555,-0.1420489,,,,,cafe,,,,,
25626,345140316,Horse and Groom,51.5198684,-0.142414,,,,,bar,,,,,
25627,345140322,Sushi Atelier,51.5195162,-0.1421839,,,,,restaurant,4.5,688.0,€€€,http://maps.google.com/?q=Sushi Atelier+114 Great Portland Street  ,3.0
25628,345140323,Nanis Cafe,51.520062,-0.1424876,,,,,cafe,,,,,
25629,345140324,,51.5194125,-0.1421669,,,,,restaurant,,,,,
25630,345140325,RJ's Grill,51.5200077,-0.14246,,,,,fast_food,,,,,
25631,345140326,Fugazzina,51.5192689,-0.1420866,,,,,restaurant,4.8,55.0,,http://maps.google.com/?q=Fugazzina+104 Great Portland Street  ,
25632,345140327,Pret A Manger,51.5202487,-0.1425903,,,,,fast_food,,,,,
25633,345339925,Simmons,51.5106852,-0.0689996,,,,,bar,,,,,
25634,345389725,Sohishi,51.5189614,-0.1362295,,,,,restaurant,4.9,75.0,,http://maps.google.com/?q=Sohishi+2 Charlotte Place London W1T 1SB,
25635,345630059,Sudu,51.5343304,-0.2048449,,,,,restaurant,4.6,121.0,,http://maps.google.com/?q=Sudu+30 Salusbury Road  NW6 6NL,
25636,345692387,The Great Thai,51.5182701,-0.1415856,,,,,restaurant,4.3,583.0,€,http://maps.google.com/?q=The Great Thai+14 Riding House Street London W1W 7EB,1.0
25637,345696145,Gitane,51.5183153,-0.1402695,,,,,cafe,,,,,
25638,345696147,Kings Arms,51.5185115,-0.1402942,,,,,bar,,,,,
25639,345696148,So Tiny London,51.5184091,-0.1403189,,clothes,,,,,,,,
25640,345697601,Frank's Coffee House,51.5181467,-0.1401804,,,,,cafe,,,,,
25641,345697606,Yama Design,51.5180148,-0.1401692,,clothes,,,,,,,,
25642,345753806,A by Amishi,51.5176378,-0.1406256,,clothes,,,,,,,,
25643,345753812,Folia,51.5176095,-0.1408694,,clothes,,,,,,,,
25644,345753813,Forever Unique,51.5176252,-0.140696,,clothes,,,,,,,,
25645,345753814,Pahli Hill Bandra Bhai,51.5175692,-0.1409626,,,,,restaurant,4.4,230.0,,http://maps.google.com/?q=Pahli Hill Bandra Bhai+79-81 Mortimer Street  ,
25646,345753819,Mortimer's Cafe,51.5180802,-0.1394613,,,,,cafe,,,,,
25647,345753823,Y,51.5176147,-0.1407536,,clothes,,,,,,,,
25648,345904964,Only Food n Sauces,51.4327068,-0.5034307,,,,,cafe,,,,,
25649,346087769,Barrica,51.5191078,-0.1368129,,,,,restaurant,,,,,
25650,346087778,Wok to Walk,51.5191791,-0.1358518,,,,,fast_food,,,,,
25651,346087781,Al Dente,51.5191026,-0.136055,,,,,restaurant,4.2,765.0,€,http://maps.google.com/?q=Al Dente+51 Goodge Street London W1T 1TG,1.0
25652,346359652,Melt Room,51.5151364,-0.1356393,,,,,cafe,,,,,
25653,346359653,The Potato Project,51.5151566,-0.1355753,,,,,fast_food,,,,,
25654,346359654,Chipotle,51.5151701,-0.1354684,,,,,fast_food,,,,,
25655,346609390,Greggs,51.4196945,-0.420024,,,,,fast_food,,,,,
25656,346670644,Gaucho,51.5200962,-0.1361541,,,,,restaurant,,,,,
25657,346670665,Tsunami,51.5205526,-0.1371383,,,,,restaurant,4.3,32.0,€€,http://maps.google.com/?q=Tsunami+93 Charlotte Street London ,2.0
25658,346670669,Bobo Social,51.5205953,-0.1371849,,,,,restaurant,4.4,280.0,€€,http://maps.google.com/?q=Bobo Social+95 Charlotte Street London W1T 4PZ,2.0
25659,346670672,Italia Uno,51.5205124,-0.1370787,,,,,restaurant,4.6,310.0,€,http://maps.google.com/?q=Italia Uno+91 Charlotte Street London ,1.0
25660,346673943,Pescatori,51.5196023,-0.1362394,,,,,restaurant,,,,,
25661,347275186,Lewis Cubitt Park,51.5381553,-0.1252244,park,,,,,,,,,
25662,347393523,Brewdog,51.5133747,-0.128627,,,,,bar,,,,,
25663,347634156,Prince Blucher,51.4443815,-0.3449491,,,,,bar,,,,,
25664,347634164,Green Spice,51.4443907,-0.343392,,,,,restaurant,4.0,82.0,,http://maps.google.com/?q=Green Spice+88 The Green Twickenham TW2 5AG,
25665,347634165,Taste of Raj,51.4443941,-0.3433122,,,,,restaurant,4.2,229.0,,http://maps.google.com/?q=Taste of Raj+86 The Green Twickenham TW2 5AG,
25666,347634167,TW2 Bar & Grill,51.4443923,-0.3430985,,,,,,,,,,
25667,347634190,Regal Haandi,51.4448458,-0.3401707,,,,,restaurant,,,,,
25668,347634296,Dar Marrakesh,51.5228208,-0.1736235,,,,,restaurant,3.9,904.0,€€,http://maps.google.com/?q=Dar Marrakesh+422 Edgware Road London W2 1EG,2.0
25669,347636325,Kurdistan Restaurant,51.5221611,-0.1727568,,,,,restaurant,,,,,
25670,348210566,Nando's,51.5062586,-0.1104724,,,,,restaurant,4.2,1962.0,€€,http://maps.google.com/?q=Nando's+108 Stamford Street London SE1 9NH,2.0
25671,348211519,Black & Blue,51.5043008,-0.1140851,,,,,restaurant,,,,,
25672,348798642,Bubbledogs,51.5204186,-0.1364164,,,,,bar,,,,,
25673,348812065,Amorino UK,51.5196319,-0.1346666,,,,,cafe,,,,,
25674,348812067,Gigs,51.5206795,-0.1352925,,,,,restaurant,,,,,
25675,348812071,Hiba Street Food,51.5207277,-0.1351661,,,,,restaurant,4.6,1295.0,€,http://maps.google.com/?q=Hiba Street Food+10 Tottenham Street London W1T 4RD,1.0
25676,348812073,Spaghetti House,51.5197639,-0.1343332,,,,,restaurant,4.0,771.0,€€,http://maps.google.com/?q=Spaghetti House+15 Goodge Street London W1T 2PQ,2.0
25677,348812074,Subway,51.519807,-0.1342546,,,,,,,,,,
25678,348812075,Mister Lasagna,51.5196712,-0.1345923,,,,,restaurant,,,,,
25679,349289209,Miller & Carter Steakhouse,51.3834376,0.0023923,,,,,restaurant,,,,,
25680,349295161,mooboo,51.5193759,-0.1352798,,,,,cafe,,,,,
25681,349295163,Internet Cafe,51.5194887,-0.1349914,,,,,cafe,,,,,
25682,349295167,Sanxia Renjia,51.5195175,-0.134918,,,,,restaurant,3.7,437.0,,http://maps.google.com/?q=Sanxia Renjia+29 Goodge Street London ,
25683,349295183,Thai Metro,51.5192207,-0.1353253,,,,,restaurant,4.3,783.0,€,http://maps.google.com/?q=Thai Metro+38 Charlotte Street London W1T 2NN,1.0
25684,349295184,Andreas,51.5192918,-0.1353403,,,,,restaurant,4.3,335.0,,http://maps.google.com/?q=Andreas+40 Charlotte Street London ,
25685,349327518,Longji,51.5118409,-0.1285967,,,,,restaurant,,,,,
25686,349327530,Baiwei,51.5118356,-0.1291912,,,,,restaurant,,,,,
25687,349327539,Tokyo Diner,51.5118491,-0.1293552,,,,,restaurant,4.5,2430.0,€€,http://maps.google.com/?q=Tokyo Diner+2 Newport Place London WC2H 7JJ,2.0
25688,349340728,L'Atelier de Joel Robuchon,51.5130451,-0.1284886,,,,,restaurant,,,,,
25689,349340729,Le Beaujolais,51.5128771,-0.1285061,,,,,restaurant,4.7,522.0,€€,http://maps.google.com/?q=Le Beaujolais+25 Litchfield Street London ,2.0
25690,349340730,PizzaExpress,51.5115834,-0.1286088,,,,,restaurant,,,,,
25691,349340731,Souk Bazaar,51.5128871,-0.1283362,,,,,restaurant,3.9,1237.0,€€,http://maps.google.com/?q=Souk Bazaar+27 Litchfield Street London WC2H 9NJ,2.0
25692,349340733,The Ivy,51.5128919,-0.1280971,,,,,restaurant,,,,,
25693,349836767,Greenwich Meridian Line,51.4768234,-0.001468,,,attraction,,,,,,,
25694,349836770,Prime Meridian,51.4816871,-0.0014592,,,attraction,,,,,,,
25695,349864655,The Arch,51.6576536,-0.2725289,,,,,restaurant,,,,,
25696,349913643,SushiDog,51.5134614,-0.1282761,,,,,restaurant,4.7,120.0,,http://maps.google.com/?q=SushiDog+1 Tower Street London WC2H 9NP,
25697,349913645,Caffè Nero,51.5136594,-0.1271591,,,,,cafe,,,,,
25698,349913647,Farah,51.5135408,-0.1276906,,clothes,,,,,,,,
25699,349913650,Foxhall,51.51357,-0.1276174,,clothes,,,,,,,,
25700,349913675,Rosa's Thai cafe,51.513618,-0.127323,,,,,restaurant,,,,,
25701,349913681,Super Superficial Gallery Seven,51.5135829,-0.1275455,,clothes,,,,,,,,
25702,349913686,German Doner Kebab,51.513688,-0.1289017,,,,,restaurant,,,,,
25703,349922625,Bolangero Trevor,51.5136596,-0.1282051,,clothes,,,,,,,,
25704,349922628,Finisterre,51.513743,-0.1279177,,clothes,,,,,,,,
25705,349922639,Industrie,51.5138059,-0.1275077,,clothes,,,,,,,,
25706,349922641,Le Coq Sportif,51.5138367,-0.1273539,,clothes,,,,,,,,
25707,349922642,Carhartt,51.5137847,-0.1276344,,clothes,,,,,,,,
25708,349922644,Peter Werth,51.5137113,-0.1280993,,clothes,,,,,,,,
25709,349927564,Ringo Delicatessen & Pizzeria,51.4907159,-0.2238306,,,,,restaurant,3.8,10.0,,http://maps.google.com/?q=Ringo Delicatessen & Pizzeria+40 Fulham Palace Road London ,
25710,349934998,Bar Shu,51.5128428,-0.1307597,,,,,restaurant,,,,,
25711,349935005,Maison Bertaux,51.5133202,-0.1301978,,,,,cafe,,,,,
25712,349935006,Viet Pho,51.5129463,-0.1302684,,,,,restaurant,4.4,563.0,€,http://maps.google.com/?q=Viet Pho+34 Greek Street  ,1.0
25713,349935008,Yming,51.5130095,-0.1303092,,,,,restaurant,4.2,321.0,€€,http://maps.google.com/?q=Yming+35-36 Greek Street London W1D 5DL,2.0
25714,349937184,Carlton House Terrace,51.5063834,-0.1318162,,,attraction,,,,,,,
25715,349937257,Shibuya,51.5122836,-0.1308721,,,,,restaurant,,,,,
25716,349937262,Assa,51.5128484,-0.1313189,,,,,restaurant,4.3,1716.0,€€,http://maps.google.com/?q=Assa+23 Romilly Street London ,2.0
25717,349937266,Baozi Inn,51.5128786,-0.1312047,,,,,restaurant,,,,,
25718,349937277,Meet Fresh,51.5122226,-0.1310558,,,,,restaurant,3.4,553.0,,http://maps.google.com/?q=Meet Fresh+100-102 Shaftesbury Avenue London W1D 5EE,
25719,349937279,Cafe El Buen Gusto,51.5129527,-0.1311998,,,,,cafe,,,,,
25720,349937280,Gauthier,51.5127904,-0.1314714,,,,,restaurant,4.6,794.0,€€€€,http://maps.google.com/?q=Gauthier+21 Romilly Street London ,4.0
25721,349937288,Nusadua,51.5123892,-0.1305829,,,,,restaurant,,,,,
25722,349937289,Sushi Eatery,51.5129839,-0.1312491,,,,,restaurant,3.8,1473.0,€€,http://maps.google.com/?q=Sushi Eatery+40 Frith Street London ,2.0
25723,349937292,Le Relais de Venise l'Entrecôte,51.5126766,-0.1316654,,,,,restaurant,4.2,837.0,€€,http://maps.google.com/?q=Le Relais de Venise l'Entrecôte+50 Dean Street  ,2.0
25724,350073262,Denny's Uniforms,51.5124797,-0.1319369,,clothes,,,,,,,,
25725,350073264,Smack Lobster Roll,51.5126997,-0.1320194,,,,,fast_food,,,,,
25726,350073267,CoCo Fresh Tea & Juice Soho,51.5124644,-0.1315002,,,,,cafe,,,,,
25727,350136772,Dish,51.4032153,-0.3439447,,,,,cafe,,,,,
25728,350136773,Five at the Bridge,51.4031415,-0.343941,,,,,cafe,,,,,
25729,350136775,Henri's Kitchen,51.4030161,-0.3440967,,,,,restaurant,4.0,490.0,€€,http://maps.google.com/?q=Henri's Kitchen+9 Bridge Road London KT8 9HA,2.0
25730,350136776,Zizzi,51.4033067,-0.3438922,,,,,restaurant,4.2,708.0,€€,http://maps.google.com/?q=Zizzi+1 Bridge Road Molesey KT8 9EP,2.0
25731,350215916,IstanBLU,51.402842,-0.3437824,,,,,restaurant,4.5,210.0,,http://maps.google.com/?q=IstanBLU+2-6 Bridge Road Surrey KT8 9HA,
25732,350215918,,51.4027498,-0.3435715,,,,,cafe,,,,,
25733,350328152,Diwan,51.5177546,-0.1512963,,,,,restaurant,4.3,299.0,,http://maps.google.com/?q=Diwan+31 Thayer Street  ,
25734,350328158,No 6 Restaurant and shop,51.5181027,-0.1520401,,,,,restaurant,,,,,
25735,350328159,Bonne Bouche,51.5181303,-0.1517228,,,,,cafe,,,,,
25736,350328175,Good Life Eatery,51.5179432,-0.1509236,,,,,restaurant,4.1,245.0,€€,http://maps.google.com/?q=Good Life Eatery+69 Marylebone Lane  ,2.0
25737,350328176,Blandford Comptoir,51.5182116,-0.1518647,,,,,restaurant,4.4,242.0,€€€,http://maps.google.com/?q=Blandford Comptoir+1 Blandford Street  ,3.0
25738,350352231,Cooking Pot Cafe,51.5152369,-0.0185816,,,,,cafe,,,,,
25739,350425863,ASK Italian,51.513268,-0.1559883,,,,,restaurant,,,,,
25740,350425926,Jazmen,51.5137386,-0.1576575,,clothes,,,,,,,,
25741,350425936,Wallis,51.5137346,-0.1574555,,clothes,,,,,,,,
25742,350441145,Fairuz,51.5182153,-0.1519597,,,,,restaurant,4.1,392.0,€€,http://maps.google.com/?q=Fairuz+3 Blandford Street  ,2.0
25743,350463867,Al Balad,51.5140346,-0.161714,,,,,restaurant,3.9,326.0,,http://maps.google.com/?q=Al Balad+11 Edgware Road  ,
25744,350463869,Foot Locker,51.5136667,-0.1580388,,clothes,,,,,,,,
25745,350463871,McDonald's,51.5134739,-0.1593702,,,,,fast_food,,,,,
25746,350463873,Pakhtoon,51.5138961,-0.1615074,,,,,restaurant,3.5,148.0,,http://maps.google.com/?q=Pakhtoon+7 Edgware Road  ,
25747,350463874,Pret A Manger,51.5135719,-0.1588012,,,,,fast_food,,,,,
25748,350575663,The Fleet,51.4782515,0.2507843,,,,,bar,,,,,
25749,350588741,Wok U Like,51.5434358,0.2023952,,,,,fast_food,,,,,
25750,350588742,Sunshine Fish Bar,51.5433651,0.2023801,,,,,fast_food,,,,,
25751,350625902,Ruby Fish Bar,51.4442503,-0.3464681,,,,,fast_food,,,,,
25752,350633925,KFC,51.5283784,0.1894185,,,,,fast_food,,,,,
25753,350651941,Cafe' Pera,51.4441394,-0.3469733,,,,,cafe,,,,,
25754,350928024,Al Misbah Boutique,51.5231682,-0.1749857,,clothes,,,,,,,,
25755,350928027,Sarchnar Restaurant,51.5230726,-0.1748425,,,,,restaurant,4.4,1025.0,€€,http://maps.google.com/?q=Sarchnar Restaurant+397 Edgware Road London W2 1BT,2.0
25756,350934111,Karuk Restaurant,51.5222787,-0.1736563,,,,,restaurant,,,,,
25757,350934116,Baraka Piri Piri,51.5223057,-0.1736946,,,,,fast_food,,,,,
25758,350999671,Maroush Gardens,51.5148514,-0.1630757,,,,,restaurant,3.9,574.0,€€,http://maps.google.com/?q=Maroush Gardens+1 Connaught Street London ,2.0
25759,350999679,Nawras,51.5144162,-0.1623344,,,,,cafe,,,,,
25760,350999680,Maroush,51.5143729,-0.1622942,,,,,restaurant,3.8,1524.0,€€,http://maps.google.com/?q=Maroush+21 Edgware Road London ,2.0
25761,350999687,Ranoush Juice,51.5148104,-0.1629695,,,,,fast_food,,,,,
25762,350999691,Salt Bar,51.5142476,-0.1621156,,,,,bar,,,,,
25763,351004148,Al Dar,51.5153869,-0.163806,,,,,restaurant,3.9,992.0,€€,http://maps.google.com/?q=Al Dar+61-63 Edgware Road London ,2.0
25764,351004153,Iran Restaurant,51.5153253,-0.1637132,,,,,restaurant,3.8,79.0,,http://maps.google.com/?q=Iran Restaurant+59 Edgware Road  ,
25765,351004156,Maroush Bakehouse,51.5151009,-0.1633564,,,,,restaurant,,,,,
25766,351004163,Sannin,51.5155239,-0.1640123,,,,,restaurant,4.2,329.0,€€,http://maps.google.com/?q=Sannin+71 Edgware Road  ,2.0
25767,351025496,Al Arez,51.5162692,-0.16506,,,,,restaurant,3.8,426.0,,http://maps.google.com/?q=Al Arez+101-103 Edgware Road  ,
25768,351025498,Beirut Cafe,51.5165377,-0.1654609,,,,,restaurant,,,,,
25769,351025499,Al Omda,51.5161535,-0.1648838,,,,,restaurant,2.4,16.0,,http://maps.google.com/?q=Al Omda+97 Edgware Road  ,
25770,351025500,Cafe Helen,51.516365,-0.1652032,,,,,fast_food,,,,,
25771,351140834,Jolly Farmers,51.3381734,-0.116354,,,,,bar,,,,,
25772,351280320,Mason,51.517133,-0.1665569,,clothes,,,,,,,,
25773,351280330,White Rose,51.5171714,-0.1666162,,,,,restaurant,,,,,
25774,351471384,Burger Plus,51.4362673,-0.4674205,,,,,fast_food,,,,,
25775,351521122,Two Brothers,51.4341971,-0.4649551,,,,,restaurant,,,,,
25776,351616502,ecco la vera pizzeria,51.4231393,-0.419484,,,,,restaurant,4.0,63.0,,http://maps.google.com/?q=ecco la vera pizzeria+137 Vicarage Road  ,
25777,351673305,Burger King,51.5830082,0.1675721,,,,,fast_food,,,,,
25778,351862784,Ravaa,51.509692,-0.024608,,,,,restaurant,3.9,108.0,,http://maps.google.com/?q=Ravaa+11 Pennyfields London E14 8HP,
25779,351965825,Azeri Cuisine,51.5333584,-0.1191189,,,,,fast_food,,,,,
25780,351965848,Vx,51.5329707,-0.1196086,,,,,cafe,,,,,
25781,352164701,Sandwich Centre,51.5080121,-0.1323966,,,,,fast_food,,,,,
25782,352542215,The Royal Standard,51.4767792,0.018704,,,,,bar,,,,,
